task_id,homology_config_id,minimum_sequence_identity,minimum_coverage,seed,attempt,derived_seed,objective,feasible,train_sequences,train_positives,train_negatives,train_prevalence,train_size_deviation,train_prevalence_deviation,train_cluster_count,validation_sequences,validation_positives,validation_negatives,validation_prevalence,validation_size_deviation,validation_prevalence_deviation,validation_cluster_count,test_sequences,test_positives,test_negatives,test_prevalence,test_size_deviation,test_prevalence_deviation,test_cluster_count,maximum_split_size_deviation,maximum_prevalence_deviation,minimum_split_sequences,minimum_split_positives,minimum_split_negatives
amp_vs_without_amp_evidence,H30,0.3,0.9,1,3,1000006,0.027525808901302604,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,47737,12972,5172,7800,0.3987049028677151,3.46913052025955e-05,0.000795632194588114,823,12972,5184,7788,0.3996299722479186,3.46913052025955e-05,0.0017207015747915944,823,3.46913052025955e-05,0.0017207015747915944,12972,5172,7788
amp_vs_without_amp_evidence,H30,0.3,0.9,2,8,2000014,0.027525808901302608,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,47737,12972,5176,7796,0.3990132593277829,3.46913052025955e-05,0.0011039886546559408,743,12972,5180,7792,0.39932161578785075,3.46913052025955e-05,0.0014123451147237676,903,3.46913052025955e-05,0.0014123451147237676,12972,5176,7792
amp_vs_without_amp_evidence,H30,0.3,0.9,3,41,3000050,0.02752580890130261,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,47737,12972,5180,7792,0.39932161578785075,3.46913052025955e-05,0.0014123451147237676,820,12972,5176,7796,0.3990132593277829,3.46913052025955e-05,0.0011039886546559408,826,3.46913052025955e-05,0.0014123451147237676,12972,5176,7792
amp_vs_without_amp_evidence,H30,0.3,0.9,4,2,4000014,0.027525808901302608,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,47737,12972,5186,7786,0.3997841504779525,3.46913052025955e-05,0.0018748798048255355,868,12972,5170,7802,0.39855072463768115,3.46913052025955e-05,0.0006414539645541728,778,3.46913052025955e-05,0.0018748798048255355,12972,5170,7786
amp_vs_without_amp_evidence,H30,0.3,0.9,5,7,5000022,0.03419056281169598,1,60533,24046,36487,0.3972378702525895,1.4867702229563588e-05,0.0006714004205374824,47739,12972,5178,7794,0.39916743755781686,3.46913052025955e-05,0.001258166884689882,788,12972,5186,7786,0.3997841504779525,3.46913052025955e-05,0.0018748798048255355,856,3.46913052025955e-05,0.0018748798048255355,12972,5178,7786
amp_vs_without_amp_evidence,H30,0.3,0.9,6,31,6000049,0.027525808901302608,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,47737,12972,5183,7789,0.39955288313290166,3.46913052025955e-05,0.0016436124597746793,1008,12972,5173,7799,0.39878199198273206,3.46913052025955e-05,0.0008727213096050845,638,3.46913052025955e-05,0.0016436124597746793,12972,5173,7789
amp_vs_without_amp_evidence,H30,0.3,0.9,7,2,7000023,0.034190562811695975,1,60533,24046,36487,0.3972378702525895,1.4867702229563588e-05,0.0006714004205374824,47739,12972,5184,7788,0.3996299722479186,3.46913052025955e-05,0.0017207015747915944,976,12972,5180,7792,0.39932161578785075,3.46913052025955e-05,0.0014123451147237676,668,3.46913052025955e-05,0.0017207015747915944,12972,5180,7788
amp_vs_without_amp_evidence,H30,0.3,0.9,8,13,8000037,0.02760069561447912,1,60531,24054,36477,0.3973831590424741,4.7907040517696356e-05,0.000526111630652859,47737,12973,5170,7803,0.3985200030833269,0.00011178309454157196,0.0006107324101999323,711,12973,5186,7787,0.39975333384722117,0.00011178309454157196,0.0018440631740941904,935,0.00011178309454157196,0.0018440631740941904,12973,5170,7787
amp_vs_without_amp_evidence,H30,0.3,0.9,9,19,9000046,0.02752580890130261,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,47737,12972,5182,7790,0.3994757940178847,3.46913052025955e-05,0.0015665233447577087,961,12972,5174,7798,0.398859081097749,3.46913052025955e-05,0.0009498104246219996,685,3.46913052025955e-05,0.0015665233447577087,12972,5174,7790
amp_vs_without_amp_evidence,H30,0.3,0.9,10,40,10000070,0.027525808901302615,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,47737,12972,5175,7797,0.39893617021276595,3.46913052025955e-05,0.0010268995396389702,846,12972,5181,7791,0.3993987049028677,3.46913052025955e-05,0.0014894342297407381,800,3.46913052025955e-05,0.0014894342297407381,12972,5175,7791
amp_vs_without_amp_evidence,H30,0.3,0.9,11,22,11000055,0.02752580890130261,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,47737,12972,5178,7794,0.39916743755781686,3.46913052025955e-05,0.001258166884689882,762,12972,5178,7794,0.39916743755781686,3.46913052025955e-05,0.001258166884689882,884,3.46913052025955e-05,0.001258166884689882,12972,5178,7794
amp_vs_without_amp_evidence,H30,0.3,0.9,12,8,12000044,0.027525808901302615,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,47737,12972,5175,7797,0.39893617021276595,3.46913052025955e-05,0.0010268995396389702,982,12972,5181,7791,0.3993987049028677,3.46913052025955e-05,0.0014894342297407381,664,3.46913052025955e-05,0.0014894342297407381,12972,5175,7791
amp_vs_without_amp_evidence,H30,0.3,0.9,13,43,13000082,0.02760069561447911,1,60531,24054,36477,0.3973831590424741,4.7907040517696356e-05,0.000526111630652859,47737,12973,5186,7787,0.39975333384722117,0.00011178309454157196,0.0018440631740941904,929,12973,5170,7803,0.3985200030833269,0.00011178309454157196,0.0006107324101999323,717,0.00011178309454157196,0.0018440631740941904,12973,5170,7787
amp_vs_without_amp_evidence,H30,0.3,0.9,14,26,14000068,0.02752580890130261,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,47737,12972,5174,7798,0.398859081097749,3.46913052025955e-05,0.0009498104246219996,729,12972,5182,7790,0.3994757940178847,3.46913052025955e-05,0.0015665233447577087,917,3.46913052025955e-05,0.0015665233447577087,12972,5174,7790
amp_vs_without_amp_evidence,H30,0.3,0.9,15,15,15000060,0.027525808901302608,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,47737,12972,5176,7796,0.3990132593277829,3.46913052025955e-05,0.0011039886546559408,959,12972,5180,7792,0.39932161578785075,3.46913052025955e-05,0.0014123451147237676,687,3.46913052025955e-05,0.0014123451147237676,12972,5176,7792
amp_vs_without_amp_evidence,H30,0.3,0.9,16,36,16000084,0.02752580890130261,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,47737,12972,5178,7794,0.39916743755781686,3.46913052025955e-05,0.001258166884689882,944,12972,5178,7794,0.39916743755781686,3.46913052025955e-05,0.001258166884689882,702,3.46913052025955e-05,0.001258166884689882,12972,5178,7794
amp_vs_without_amp_evidence,H30,0.3,0.9,17,18,17000069,0.02752580890130261,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,47737,12972,5178,7794,0.39916743755781686,3.46913052025955e-05,0.001258166884689882,881,12972,5178,7794,0.39916743755781686,3.46913052025955e-05,0.001258166884689882,765,3.46913052025955e-05,0.001258166884689882,12972,5178,7794
amp_vs_without_amp_evidence,H30,0.3,0.9,18,15,18000069,0.034190562811695975,1,60533,24046,36487,0.3972378702525895,1.4867702229563588e-05,0.0006714004205374824,47739,12972,5190,7782,0.40009250693802034,3.46913052025955e-05,0.0021832362648933623,927,12972,5174,7798,0.398859081097749,3.46913052025955e-05,0.0009498104246219996,717,3.46913052025955e-05,0.0021832362648933623,12972,5174,7782
amp_vs_without_amp_evidence,H30,0.3,0.9,19,17,19000074,0.034190562811695975,1,60533,24046,36487,0.3972378702525895,1.4867702229563588e-05,0.0006714004205374824,47739,12972,5181,7791,0.3993987049028677,3.46913052025955e-05,0.0014894342297407381,938,12972,5183,7789,0.39955288313290166,3.46913052025955e-05,0.0016436124597746793,706,3.46913052025955e-05,0.0016436124597746793,12972,5181,7789
amp_vs_without_amp_evidence,H50,0.5,0.9,0,5,5,0.02752580890130261,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,48653,12972,5179,7793,0.3992445266728338,3.46913052025955e-05,0.001335255999706797,1185,12972,5177,7795,0.3990903484427999,3.46913052025955e-05,0.0011810777696729113,779,3.46913052025955e-05,0.001335255999706797,12972,5177,7793
amp_vs_without_amp_evidence,H50,0.5,0.9,1,45,1000048,0.027525808901302608,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,48653,12972,5187,7785,0.3998612395929695,3.46913052025955e-05,0.001951968919842506,1262,12972,5169,7803,0.3984736355226642,3.46913052025955e-05,0.0005643648495372022,702,3.46913052025955e-05,0.001951968919842506,12972,5169,7785
amp_vs_without_amp_evidence,H50,0.5,0.9,2,37,2000043,0.027525808901302604,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,48653,12972,5169,7803,0.3984736355226642,3.46913052025955e-05,0.0005643648495372022,991,12972,5187,7785,0.3998612395929695,3.46913052025955e-05,0.001951968919842506,973,3.46913052025955e-05,0.001951968919842506,12972,5169,7785
amp_vs_without_amp_evidence,H50,0.5,0.9,3,18,3000027,0.02752580890130261,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,48653,12972,5181,7791,0.3993987049028677,3.46913052025955e-05,0.0014894342297407381,1054,12972,5175,7797,0.39893617021276595,3.46913052025955e-05,0.0010268995396389702,910,3.46913052025955e-05,0.0014894342297407381,12972,5175,7791
amp_vs_without_amp_evidence,H50,0.5,0.9,4,35,4000047,0.027525808901302604,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,48653,12972,5169,7803,0.3984736355226642,3.46913052025955e-05,0.0005643648495372022,788,12972,5187,7785,0.3998612395929695,3.46913052025955e-05,0.001951968919842506,1176,3.46913052025955e-05,0.001951968919842506,12972,5169,7785
amp_vs_without_amp_evidence,H50,0.5,0.9,5,23,5000038,0.027525808901302608,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,48653,12972,5189,7783,0.40001541782300337,3.46913052025955e-05,0.0021061471498763917,905,12972,5167,7805,0.3983194572926303,3.46913052025955e-05,0.0004101866195033166,1059,3.46913052025955e-05,0.0021061471498763917,12972,5167,7783
amp_vs_without_amp_evidence,H50,0.5,0.9,6,31,6000049,0.027525808901302604,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,48653,12972,5169,7803,0.3984736355226642,3.46913052025955e-05,0.0005643648495372022,948,12972,5187,7785,0.3998612395929695,3.46913052025955e-05,0.001951968919842506,1016,3.46913052025955e-05,0.001951968919842506,12972,5169,7785
amp_vs_without_amp_evidence,H50,0.5,0.9,7,25,7000046,0.027525808901302608,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,48653,12972,5184,7788,0.3996299722479186,3.46913052025955e-05,0.0017207015747915944,1085,12972,5172,7800,0.3987049028677151,3.46913052025955e-05,0.000795632194588114,879,3.46913052025955e-05,0.0017207015747915944,12972,5172,7788
amp_vs_without_amp_evidence,H50,0.5,0.9,8,15,8000039,0.027525808901302608,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,48653,12972,5176,7796,0.3990132593277829,3.46913052025955e-05,0.0011039886546559408,928,12972,5180,7792,0.39932161578785075,3.46913052025955e-05,0.0014123451147237676,1036,3.46913052025955e-05,0.0014123451147237676,12972,5176,7792
amp_vs_without_amp_evidence,H50,0.5,0.9,9,22,9000049,0.027525808901302608,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,48653,12972,5186,7786,0.3997841504779525,3.46913052025955e-05,0.0018748798048255355,1015,12972,5170,7802,0.39855072463768115,3.46913052025955e-05,0.0006414539645541728,949,3.46913052025955e-05,0.0018748798048255355,12972,5170,7786
amp_vs_without_amp_evidence,H50,0.5,0.9,10,17,10000047,0.027525808901302604,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,48653,12972,5169,7803,0.3984736355226642,3.46913052025955e-05,0.0005643648495372022,934,12972,5187,7785,0.3998612395929695,3.46913052025955e-05,0.001951968919842506,1030,3.46913052025955e-05,0.001951968919842506,12972,5169,7785
amp_vs_without_amp_evidence,H50,0.5,0.9,11,23,11000056,0.027525808901302608,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,48653,12972,5187,7785,0.3998612395929695,3.46913052025955e-05,0.001951968919842506,1010,12972,5169,7803,0.3984736355226642,3.46913052025955e-05,0.0005643648495372022,954,3.46913052025955e-05,0.001951968919842506,12972,5169,7785
amp_vs_without_amp_evidence,H50,0.5,0.9,12,1,12000037,0.027525808901302604,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,48653,12972,5169,7803,0.3984736355226642,3.46913052025955e-05,0.0005643648495372022,1106,12972,5187,7785,0.3998612395929695,3.46913052025955e-05,0.001951968919842506,858,3.46913052025955e-05,0.001951968919842506,12972,5169,7785
amp_vs_without_amp_evidence,H50,0.5,0.9,13,11,13000050,0.027525808901302608,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,48653,12972,5187,7785,0.3998612395929695,3.46913052025955e-05,0.001951968919842506,940,12972,5169,7803,0.3984736355226642,3.46913052025955e-05,0.0005643648495372022,1024,3.46913052025955e-05,0.001951968919842506,12972,5169,7785
amp_vs_without_amp_evidence,H50,0.5,0.9,14,33,14000075,0.027525808901302608,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,48653,12972,5187,7785,0.3998612395929695,3.46913052025955e-05,0.001951968919842506,1196,12972,5169,7803,0.3984736355226642,3.46913052025955e-05,0.0005643648495372022,768,3.46913052025955e-05,0.001951968919842506,12972,5169,7785
amp_vs_without_amp_evidence,H50,0.5,0.9,15,3,15000048,0.027525808901302608,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,48653,12972,5187,7785,0.3998612395929695,3.46913052025955e-05,0.001951968919842506,1044,12972,5169,7803,0.3984736355226642,3.46913052025955e-05,0.0005643648495372022,920,3.46913052025955e-05,0.001951968919842506,12972,5169,7785
amp_vs_without_amp_evidence,H50,0.5,0.9,16,35,16000083,0.027525808901302608,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,48653,12972,5176,7796,0.3990132593277829,3.46913052025955e-05,0.0011039886546559408,1189,12972,5180,7792,0.39932161578785075,3.46913052025955e-05,0.0014123451147237676,775,3.46913052025955e-05,0.0014123451147237676,12972,5176,7792
amp_vs_without_amp_evidence,H50,0.5,0.9,17,29,17000080,0.027525808901302604,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,48653,12972,5169,7803,0.3984736355226642,3.46913052025955e-05,0.0005643648495372022,1113,12972,5187,7785,0.3998612395929695,3.46913052025955e-05,0.001951968919842506,851,3.46913052025955e-05,0.001951968919842506,12972,5169,7785
amp_vs_without_amp_evidence,H50,0.5,0.9,18,5,18000059,0.027525808901302608,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,48653,12972,5189,7783,0.40001541782300337,3.46913052025955e-05,0.0021061471498763917,1011,12972,5167,7805,0.3983194572926303,3.46913052025955e-05,0.0004101866195033166,953,3.46913052025955e-05,0.0021061471498763917,12972,5167,7783
amp_vs_without_amp_evidence,H50,0.5,0.9,19,30,19000087,0.027525808901302604,1,60533,24054,36479,0.39737002957064743,1.4867702229563588e-05,0.0005392411024795485,48653,12972,5169,7803,0.3984736355226642,3.46913052025955e-05,0.0005643648495372022,882,12972,5187,7785,0.3998612395929695,3.46913052025955e-05,0.001951968919842506,1082,3.46913052025955e-05,0.001951968919842506,12972,5169,7785
amp_vs_without_amp_evidence,H70,0.7,0.9,0,7,7,0.008364641408921672,1,60533,24077,36456,0.3977499876100639,1.4867702229563588e-05,0.00015928306306306483,52038,12972,5167,7805,0.3983194572926303,3.46913052025955e-05,0.0004101866195033166,1418,12972,5166,7806,0.3982423681776133,3.46913052025955e-05,0.000333097504486346,1862,3.46913052025955e-05,0.0004101866195033166,12972,5166,7805
amp_vs_without_amp_evidence,H70,0.7,0.9,1,18,1000021,0.008364641408921672,1,60533,24077,36456,0.3977499876100639,1.4867702229563588e-05,0.00015928306306306483,52038,12972,5167,7805,0.3983194572926303,3.46913052025955e-05,0.0004101866195033166,1419,12972,5166,7806,0.3982423681776133,3.46913052025955e-05,0.000333097504486346,1861,3.46913052025955e-05,0.0004101866195033166,12972,5166,7805
amp_vs_without_amp_evidence,H70,0.7,0.9,2,1,2000007,0.008364641408921672,1,60533,24077,36456,0.3977499876100639,1.4867702229563588e-05,0.00015928306306306483,52038,12972,5167,7805,0.3983194572926303,3.46913052025955e-05,0.0004101866195033166,1653,12972,5166,7806,0.3982423681776133,3.46913052025955e-05,0.000333097504486346,1627,3.46913052025955e-05,0.0004101866195033166,12972,5166,7805
amp_vs_without_amp_evidence,H70,0.7,0.9,3,1,3000010,0.008364641408921672,1,60533,24077,36456,0.3977499876100639,1.4867702229563588e-05,0.00015928306306306483,52039,12972,5167,7805,0.3983194572926303,3.46913052025955e-05,0.0004101866195033166,1645,12972,5166,7806,0.3982423681776133,3.46913052025955e-05,0.000333097504486346,1634,3.46913052025955e-05,0.0004101866195033166,12972,5166,7805
amp_vs_without_amp_evidence,H70,0.7,0.9,4,0,4000012,0.008364641408921672,1,60533,24077,36456,0.3977499876100639,1.4867702229563588e-05,0.00015928306306306483,52039,12972,5167,7805,0.3983194572926303,3.46913052025955e-05,0.0004101866195033166,1353,12972,5166,7806,0.3982423681776133,3.46913052025955e-05,0.000333097504486346,1926,3.46913052025955e-05,0.0004101866195033166,12972,5166,7805
amp_vs_without_amp_evidence,H70,0.7,0.9,5,0,5000015,0.008364641408921672,1,60533,24077,36456,0.3977499876100639,1.4867702229563588e-05,0.00015928306306306483,52039,12972,5167,7805,0.3983194572926303,3.46913052025955e-05,0.0004101866195033166,1680,12972,5166,7806,0.3982423681776133,3.46913052025955e-05,0.000333097504486346,1599,3.46913052025955e-05,0.0004101866195033166,12972,5166,7805
amp_vs_without_amp_evidence,H70,0.7,0.9,6,16,6000034,0.008364641408921672,1,60533,24077,36456,0.3977499876100639,1.4867702229563588e-05,0.00015928306306306483,52038,12972,5167,7805,0.3983194572926303,3.46913052025955e-05,0.0004101866195033166,1660,12972,5166,7806,0.3982423681776133,3.46913052025955e-05,0.000333097504486346,1620,3.46913052025955e-05,0.0004101866195033166,12972,5166,7805
amp_vs_without_amp_evidence,H70,0.7,0.9,7,2,7000023,0.008364641408921672,1,60533,24077,36456,0.3977499876100639,1.4867702229563588e-05,0.00015928306306306483,52039,12972,5167,7805,0.3983194572926303,3.46913052025955e-05,0.0004101866195033166,1748,12972,5166,7806,0.3982423681776133,3.46913052025955e-05,0.000333097504486346,1531,3.46913052025955e-05,0.0004101866195033166,12972,5166,7805
amp_vs_without_amp_evidence,H70,0.7,0.9,8,5,8000029,0.008364641408921672,1,60533,24077,36456,0.3977499876100639,1.4867702229563588e-05,0.00015928306306306483,52039,12972,5167,7805,0.3983194572926303,3.46913052025955e-05,0.0004101866195033166,1698,12972,5166,7806,0.3982423681776133,3.46913052025955e-05,0.000333097504486346,1581,3.46913052025955e-05,0.0004101866195033166,12972,5166,7805
amp_vs_without_amp_evidence,H70,0.7,0.9,9,2,9000029,0.008364641408921672,1,60533,24077,36456,0.3977499876100639,1.4867702229563588e-05,0.00015928306306306483,52038,12972,5167,7805,0.3983194572926303,3.46913052025955e-05,0.0004101866195033166,1785,12972,5166,7806,0.3982423681776133,3.46913052025955e-05,0.000333097504486346,1495,3.46913052025955e-05,0.0004101866195033166,12972,5166,7805
amp_vs_without_amp_evidence,H70,0.7,0.9,10,4,10000034,0.008364641408921672,1,60533,24077,36456,0.3977499876100639,1.4867702229563588e-05,0.00015928306306306483,52039,12972,5167,7805,0.3983194572926303,3.46913052025955e-05,0.0004101866195033166,1523,12972,5166,7806,0.3982423681776133,3.46913052025955e-05,0.000333097504486346,1756,3.46913052025955e-05,0.0004101866195033166,12972,5166,7805
amp_vs_without_amp_evidence,H70,0.7,0.9,11,2,11000035,0.008364641408921672,1,60533,24077,36456,0.3977499876100639,1.4867702229563588e-05,0.00015928306306306483,52038,12972,5167,7805,0.3983194572926303,3.46913052025955e-05,0.0004101866195033166,1452,12972,5166,7806,0.3982423681776133,3.46913052025955e-05,0.000333097504486346,1828,3.46913052025955e-05,0.0004101866195033166,12972,5166,7805
amp_vs_without_amp_evidence,H70,0.7,0.9,12,1,12000037,0.008364641408921672,1,60533,24077,36456,0.3977499876100639,1.4867702229563588e-05,0.00015928306306306483,52039,12972,5167,7805,0.3983194572926303,3.46913052025955e-05,0.0004101866195033166,1790,12972,5166,7806,0.3982423681776133,3.46913052025955e-05,0.000333097504486346,1489,3.46913052025955e-05,0.0004101866195033166,12972,5166,7805
amp_vs_without_amp_evidence,H70,0.7,0.9,13,4,13000043,0.008364641408921672,1,60533,24077,36456,0.3977499876100639,1.4867702229563588e-05,0.00015928306306306483,52038,12972,5167,7805,0.3983194572926303,3.46913052025955e-05,0.0004101866195033166,1383,12972,5166,7806,0.3982423681776133,3.46913052025955e-05,0.000333097504486346,1897,3.46913052025955e-05,0.0004101866195033166,12972,5166,7805
amp_vs_without_amp_evidence,H70,0.7,0.9,14,1,14000043,0.008364641408921672,1,60533,24077,36456,0.3977499876100639,1.4867702229563588e-05,0.00015928306306306483,52039,12972,5167,7805,0.3983194572926303,3.46913052025955e-05,0.0004101866195033166,1777,12972,5166,7806,0.3982423681776133,3.46913052025955e-05,0.000333097504486346,1502,3.46913052025955e-05,0.0004101866195033166,12972,5166,7805
amp_vs_without_amp_evidence,H70,0.7,0.9,15,5,15000050,0.008364641408921672,1,60533,24077,36456,0.3977499876100639,1.4867702229563588e-05,0.00015928306306306483,52038,12972,5167,7805,0.3983194572926303,3.46913052025955e-05,0.0004101866195033166,1626,12972,5166,7806,0.3982423681776133,3.46913052025955e-05,0.000333097504486346,1654,3.46913052025955e-05,0.0004101866195033166,12972,5166,7805
amp_vs_without_amp_evidence,H70,0.7,0.9,16,14,16000062,0.008364641408921672,1,60533,24077,36456,0.3977499876100639,1.4867702229563588e-05,0.00015928306306306483,52038,12972,5167,7805,0.3983194572926303,3.46913052025955e-05,0.0004101866195033166,1867,12972,5166,7806,0.3982423681776133,3.46913052025955e-05,0.000333097504486346,1413,3.46913052025955e-05,0.0004101866195033166,12972,5166,7805
amp_vs_without_amp_evidence,H70,0.7,0.9,17,11,17000062,0.008364641408921672,1,60533,24077,36456,0.3977499876100639,1.4867702229563588e-05,0.00015928306306306483,52038,12972,5167,7805,0.3983194572926303,3.46913052025955e-05,0.0004101866195033166,1586,12972,5166,7806,0.3982423681776133,3.46913052025955e-05,0.000333097504486346,1694,3.46913052025955e-05,0.0004101866195033166,12972,5166,7805
amp_vs_without_amp_evidence,H70,0.7,0.9,18,8,18000062,0.008364641408921672,1,60533,24077,36456,0.3977499876100639,1.4867702229563588e-05,0.00015928306306306483,52038,12972,5170,7802,0.39855072463768115,3.46913052025955e-05,0.0006414539645541728,1586,12972,5163,7809,0.3980111008325624,3.46913052025955e-05,0.00010183015943543428,1694,3.46913052025955e-05,0.0006414539645541728,12972,5163,7802
amp_vs_without_amp_evidence,H70,0.7,0.9,19,5,19000062,0.008364641408921672,1,60533,24077,36456,0.3977499876100639,1.4867702229563588e-05,0.00015928306306306483,52038,12972,5167,7805,0.3983194572926303,3.46913052025955e-05,0.0004101866195033166,1889,12972,5166,7806,0.3982423681776133,3.46913052025955e-05,0.000333097504486346,1391,3.46913052025955e-05,0.0004101866195033166,12972,5166,7805
amp_vs_without_amp_evidence,H90,0.9,0.9,0,0,0,0.0008667932597291327,1,60533,24086,36447,0.3978986668428791,1.4867702229563588e-05,1.0603830247868373e-05,57852,12972,5162,7810,0.3979340117175455,3.46913052025955e-05,2.474104441851921e-05,3555,12972,5162,7810,0.3979340117175455,3.46913052025955e-05,2.474104441851921e-05,4052,3.46913052025955e-05,2.474104441851921e-05,12972,5162,7810
amp_vs_without_amp_evidence,H90,0.9,0.9,1,0,1000003,0.0008667932597291327,1,60533,24086,36447,0.3978986668428791,1.4867702229563588e-05,1.0603830247868373e-05,57852,12972,5162,7810,0.3979340117175455,3.46913052025955e-05,2.474104441851921e-05,3680,12972,5162,7810,0.3979340117175455,3.46913052025955e-05,2.474104441851921e-05,3927,3.46913052025955e-05,2.474104441851921e-05,12972,5162,7810
amp_vs_without_amp_evidence,H90,0.9,0.9,2,0,2000006,0.0008667932597291327,1,60533,24086,36447,0.3978986668428791,1.4867702229563588e-05,1.0603830247868373e-05,57850,12972,5162,7810,0.3979340117175455,3.46913052025955e-05,2.474104441851921e-05,3349,12972,5162,7810,0.3979340117175455,3.46913052025955e-05,2.474104441851921e-05,4260,3.46913052025955e-05,2.474104441851921e-05,12972,5162,7810
amp_vs_without_amp_evidence,H90,0.9,0.9,3,0,3000009,0.0008667932597291327,1,60533,24086,36447,0.3978986668428791,1.4867702229563588e-05,1.0603830247868373e-05,57850,12972,5162,7810,0.3979340117175455,3.46913052025955e-05,2.474104441851921e-05,3840,12972,5162,7810,0.3979340117175455,3.46913052025955e-05,2.474104441851921e-05,3769,3.46913052025955e-05,2.474104441851921e-05,12972,5162,7810
amp_vs_without_amp_evidence,H90,0.9,0.9,4,0,4000012,0.0008667932597291327,1,60533,24086,36447,0.3978986668428791,1.4867702229563588e-05,1.0603830247868373e-05,57852,12972,5162,7810,0.3979340117175455,3.46913052025955e-05,2.474104441851921e-05,3686,12972,5162,7810,0.3979340117175455,3.46913052025955e-05,2.474104441851921e-05,3921,3.46913052025955e-05,2.474104441851921e-05,12972,5162,7810
amp_vs_without_amp_evidence,H90,0.9,0.9,5,0,5000015,0.0008667932597291327,1,60533,24086,36447,0.3978986668428791,1.4867702229563588e-05,1.0603830247868373e-05,57852,12972,5162,7810,0.3979340117175455,3.46913052025955e-05,2.474104441851921e-05,3618,12972,5162,7810,0.3979340117175455,3.46913052025955e-05,2.474104441851921e-05,3989,3.46913052025955e-05,2.474104441851921e-05,12972,5162,7810
amp_vs_without_amp_evidence,H90,0.9,0.9,6,0,6000018,0.0008667932597291327,1,60533,24086,36447,0.3978986668428791,1.4867702229563588e-05,1.0603830247868373e-05,57852,12972,5162,7810,0.3979340117175455,3.46913052025955e-05,2.474104441851921e-05,3902,12972,5162,7810,0.3979340117175455,3.46913052025955e-05,2.474104441851921e-05,3705,3.46913052025955e-05,2.474104441851921e-05,12972,5162,7810
amp_vs_without_amp_evidence,H90,0.9,0.9,7,0,7000021,0.0008667932597291327,1,60533,24086,36447,0.3978986668428791,1.4867702229563588e-05,1.0603830247868373e-05,57852,12972,5162,7810,0.3979340117175455,3.46913052025955e-05,2.474104441851921e-05,3521,12972,5162,7810,0.3979340117175455,3.46913052025955e-05,2.474104441851921e-05,4086,3.46913052025955e-05,2.474104441851921e-05,12972,5162,7810
amp_vs_without_amp_evidence,H90,0.9,0.9,8,0,8000024,0.0008667932597291327,1,60533,24086,36447,0.3978986668428791,1.4867702229563588e-05,1.0603830247868373e-05,57850,12972,5162,7810,0.3979340117175455,3.46913052025955e-05,2.474104441851921e-05,3640,12972,5162,7810,0.3979340117175455,3.46913052025955e-05,2.474104441851921e-05,3969,3.46913052025955e-05,2.474104441851921e-05,12972,5162,7810
